WORD	NON_ESSENTIAL	Not
ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner	10	3
uncharacterized protein yacC	10	3
Acts as a radical domain for damaged PFL and possibly other radical proteins (By similarity)	10	3
inner membrane protein ybhQ	10	3
p-hydroxybenzoic acid efflux pump subunit AaeA	10	3
Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	10	3
Preprotein translocase subunit SecG	10	3
ApaG protein	10	3
UPF0208 membrane protein	10	3
lipoprotein YgeR	10	3
phosphate ABC transporter, permease	10	3
Utp--glucose-1-phosphate uridylyltransferase	10	3
UPF0299 membrane protein	10	3
DNA-binding transcriptional activator GutM	10	3
Protein of unknown function (DUF1656)	10	3
Malate synthase	10	3
Binds to the sigma-S subunit of RNA polymerase, activating expression of sigma-S-regulated genes. Stimulates RNA polymerase holoenzyme formation and may bind to several other sigma factors, such as sigma-70 and sigma-32 (By similarity)	10	3
sensory histidine kinase DcuS	10	3
Chaperone involved in the correct folding and assembly of outer membrane proteins. Recognizes specific patterns of aromatic residues and the orientation of their side chains, which are found more frequently in integral outer membrane proteins. May act in both early periplasmic and late outer membrane-associated steps of protein maturation (By similarity)	10	3
D-alanine D-serine glycine permease	10	3
Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine (By similarity)	10	3
Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation (By similarity)	10	3
Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position (By similarity)	10	3
phosphoglycerate mutase	10	3
Involved in acetate metabolism (By similarity)	10	3
glucose-6-phosphate 1-dehydrogenase	10	3
uncharacterized protein ydiH	10	3
dATP pyrophosphohydrolase	10	3
Na Ca antiporter, CaCA family	10	3
Probably functions as a manganese efflux pump (By similarity)	10	3
Component of the SOS system and an inhibitor of cell division. Accumulation of SulA causes rapid cessation of cell division and the appearance of long, non-septate filaments. In the presence of GTP, binds a polymerization-competent form of FtsZ in a 1 1 ratio, thus inhibiting FtsZ polymerization and therefore preventing it from participating in the assembly of the Z ring. This mechanism prevents the premature segregation of damaged DNA to daughter cells during cell division (By similarity)	10	3
Uridine monophosphokinase	10	3
leader-binding protein dmsD	10	3
Involved in the modulation of the specificity of the ClpAP-mediated ATP-dependent protein degradation (By similarity)	10	3
DsrE family	10	3
BAX protein	10	3
site-determining protein	10	3
UPF0265 protein	10	3
radical SAM protein	10	3
Phosphorolytic exoribonuclease that removes nucleotide residues following the -CCA terminus of tRNA and adds nucleotides to the ends of RNA molecules by using nucleoside diphosphates as substrates (By similarity)	10	3
isoprenoid biosynthesis protein with amidotransferase-like domain	10	3
TPR repeat protein	10	3
LexA regulated protein	10	3
UPF0246 protein	10	3
Catalyzes the oxidative demethylation of N-methyl-L- tryptophan (By similarity)	10	3
Protein of unknown function (DUF2810)	10	3
rho-binding antiterminator	10	3
enhanced serine sensitivity protein SseB	10	3
Negative regulator of replication initiation, which contributes to regulation of DNA replication and ensures that replication initiation occurs exactly once per chromosome per cell cycle. Binds to pairs of hemimethylated GATC sequences in the oriC region, thus preventing assembly of replication proteins and re- initiation at newly replicated origins. Repression is relieved when the region becomes fully methylated (By similarity)	10	3
arginine transporter permease subunit ArtM	10	3
Low-affinity potassium transport system. Interacts with Trk system potassium uptake protein TrkA (By similarity)	10	3
Rhomboid-type serine protease that catalyzes intramembrane proteolysis (By similarity)	10	3
Produces ATP from ADP in the presence of a proton gradient across the membrane. Subunit I associates with the membrane and may be involved with cation translocation	10	3
CsbD family	10	3
Protein of unknown function (DUF1481)	10	3
Fe-S assembly protein IscX	10	3
phosphopantetheinyl transferase	10	3
Has antioxidant activity. Could remove peroxides or H(2)O(2) (By similarity)	10	3
Electron transport complex	10	3
Protein of unknown function (DUF1456)	10	3
UPF0142 protein ycaO	10	3
UPF0213 protein	10	3
ATP GTP-binding protein	10	3
Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system (By similarity)	10	3
disulfide isomerase, thiol-disulfide oxidase	10	3
Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters. Also required for regulation of fis expression (By similarity)	10	3
The physiological role of BioH is to remove the methyl group introduced by BioC when the pimeloyl moiety is complete. It allows to synthesize pimeloyl-ACP via the fatty acid synthetic pathway through the hydrolysis of the ester bonds of pimeloyl-ACP esters (By similarity)	10	3
Carboxymethylenebutenolidase (EC 3.1.1.45)	10	3
toluene tolerance	10	3
Succinate dehydrogenase, cytochrome b556 subunit	10	3
Fumarate nitrate reduction transcriptional regulator	10	3
subunit m	10	3
UPF0070 protein	10	3
Oligopeptide transporter permease	10	3
long-chain fatty acid transport protein	10	3
peptide-methionine (R)-S-oxide reductase	10	3
sigma 54 modulation protein ribosomal protein S30EA	10	3
Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized pyrimidines, such as thymine glycol, 5,6-dihydrouracil and 5,6-dihydrothymine. Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'- phosphates (By similarity)	10	3
Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	10	3
Peripheral inner membrane phage-shock protein	10	3
3-deoxy-d-manno-octulosonate 8-phosphate phosphatase	10	3
Regulatory protein CsrD	10	3
threonine efflux	10	3
Inner membrane protein yecN	10	3
Catalyzes the hydrolysis of 4-amino-2-methyl-5- hydroxymethylpyrimidine pyrophosphate (HMP-PP) to 4-amino-2- methyl-5-hydroxymethylpyrimidine phosphate (HMP-P) (By similarity)	10	3
Efflux pump whose substrates are p-hydroxybenzoic acid (pHBA), 6-hydroxy-2-naphthoic and 2-hydroxycinnamate. Could function as a metabolic relief valve, allowing to eliminate certain compounds when they accumulate to high levels in the cell (By similarity)	10	3
NlpE N-terminal domain	10	3
DNA transformation protein	10	3
Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	10	3
UPF0379 protein ybiJ	10	2
ribosomal-protein-L7 L12-serine acetyltransferase	10	2
Part of the ABC transporter complex ZnuABC involved in zinc import. Responsible for energy coupling to the transport system (By similarity)	10	2
Functions in complex with FlhD as a master transcriptional regulator that regulates transcription of several flagellar and non-flagellar operons by binding to their promoter region (By similarity)	10	2
UPF0756 membrane protein	10	2
Excises ethenocytosine and uracil, which can arise by alkylation or deamination of cytosine, respectively, from the corresponding mispairs with guanine in ds-DNA. It is capable of hydrolyzing the carbon-nitrogen bond between the sugar-phosphate backbone of the DNA and the mispaired base. The complementary strand guanine functions in substrate recognition. Required for DNA damage lesion repair in stationary-phase cells (By similarity)	10	2
modulator of drug activity B	10	2
Regulator of peptidoglycan synthesis that is essential for the function of penicillin-binding protein 1B (PBP1b) (By similarity)	10	2
NmrA-like family	10	2
small terminase subunit	10	2
capsid protein	10	2
l-aspartate oxidase	10	2
multiple drug resistance protein MarC	10	2
elongation factor p-like protein	10	2
FliM is one of three proteins (FliG, FliN, FliM) that forms the rotor-mounted switch complex (C ring), located at the base of the basal body. This complex interacts with the CheY and CheZ chemotaxis proteins, in addition to contacting components of the motor that determine the direction of flagellar rotation (By similarity)	10	2
DNA utilization protein HofO	10	2
the in vivo substrate is	10	2
LF82 chromosome, complete sequence	10	2
addiction module toxin, RelE StbE family	10	2
inner membrane protein YcdZ	10	2
UPF0125 protein	10	2
Serine threonine protein phosphatase 1	10	2
L-rhamnose isomerase	10	2
Sodium proline symporter	10	2
Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	10	2
Rhs element vgr protein	10	2
Phosphatidylglycerophosphatase A	10	2
arginine transporter ATP-binding subunit	10	2
iron transport system membrane protein	10	2
transferase activity, transferring phosphorus-containing groups	10	2
Aminodeoxychorismate lyase	10	2
Type I DHQase	10	2
KpLE2 phage-like element	10	2
alpha beta hydrolase fold-3 domain protein	10	2
Ethanolamine utilization protein EutL	10	2
nucleotide binding	10	2
DNA repair protein radc	10	2
GDPmannose 4,6-dehydratase	10	1
UPF0412 protein YaaI	10	1
Dehydratase large subunit	10	1
3-hydroxyisobutyrate dehydrogenase	10	1
ADP-ribosylation crystallin J1	10	1
ferredoxin-type protein NapF	10	1
Protein of unknown function (DUF3300)	10	1
Inner membrane protein YjiG	10	1
EamA-like transporter family	10	1
PTS system, lactose cellobiose family IIC	10	1
Mandelate racemase muconate lactonizing protein	10	1
thiamine transporter substrate binding subunit	10	1
Probably acts as an electrical shunt for an outwardly- directed proton pump that is linked to amino acid decarboxylation, as part of the extreme acid resistance (XAR) response (By similarity)	10	1
May be involved in the control of utilization of gamma- aminobutyric acid (By similarity)	10	1
Quinol dehydrogenase periplasmic component	10	0
carboxylase	10	0
Protein of unknown function (DUF2950)	10	0
CoA-transferase subunit A	10	0
Aminoimidazole riboside kinase	10	0
The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active -transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. This system is involved in N-acetylmuramic acid (MurNAc) transport, yielding cytoplasmic MurNAc-6-P. Is also able to take up anhydro-N-acetylmuramic acid (anhMurNAc), but cannot phosphorylate the carbon 6, probably because of the 1,6-anhydro ring (By similarity)	10	0
PAS PAC Sensor	10	0
propionate catabolism operon regulatory protein	10	0
Carboxylesterase	10	0
Phosphotransacetylase	10	0
methyl viologen resistance protein	10	0
Escherichia coli uses a different mechanism of phosphonate catabolism where PhnO is not essential and seems to play a regulatory role	10	0
in Escherichia coli SbmA is involved in uptake of microcin J25	10	0
hydrogenase 2 b cytochrome subunit	10	0
This protein is an aporepressor. When complexed with L- tryptophan it binds the operator region of the trp operon (5'- ACTAGT-'3') and prevents the initiation of transcription. The complex also regulates trp repressor biosynthesis by binding to its regulatory region (By similarity)	10	0
2-methylcitrate dehydratase	10	0
glutaredoxin 2	10	0
Extensin Family	10	0
Plays a role in nitrite reduction (By similarity)	10	0
histidine utilization repressor	10	0
Catalyzes the phosphorylation of autoinducer 2 (AI-2) to phospho-AI-2, which subsequently inactivates the transcriptional regulator LsrR and leads to the transcription of the lsr operon. Phosphorylates the ring-open form of 4,5-dihydroxy-2,3- pentanedione (DPD), which is the precursor to all AI-2 signaling molecules, at the C5 position (By similarity)	10	0
